,index,word,sum_prob
966,9374,prostitutionnel,2.808737172857443
967,9384,chambellan,2.9735176006131887
968,9393,logothète,2.9409029995655995
969,9394,réformé,2.8934474122463225
970,9399,motoriste,2.973940841219993
971,9421,franc-tenancier,2.8568179388030916
972,9428,idéaliste,2.983766638131283
973,9429,moliériste,2.9772467613347358
974,9449,néo-lamarckien,2.870282082666467
975,9463,négro-américain,2.89345386017785
976,9467,dribbleur,2.9814347852431924
977,9493,mignard,2.94989555455257
978,9498,drôlesse,2.9595257573700775
979,9508,pour-soi,2.9024246655215
980,9514,orangiste,2.920826453248927
981,9526,baptiste,2.9115535386009976
982,9532,bizut,2.9409677456991785
983,9580,bobinard,2.924230557757992
984,9614,colonialiste,2.9786154858925245
985,9616,vogueur,2.9749212972858263
986,9629,nourricier,2.927452345140969
987,9631,germinaliste,2.9188746872827513
988,9643,moutonnier,2.944997649258696
989,9646,légendaire,2.908704425689973
990,9661,cantatrice,2.970496198220852
991,9664,congrégationaliste,2.832424578523347
992,9666,prélat,2.982370154642996
993,9681,totalisateur,2.817949324273936
994,9691,tire-laine,2.825625884926749
995,9693,ambleur,2.8236190756422266
996,9704,sectionnaire,2.9764290713171278
997,9705,calandreur,2.894572927348763
998,9706,bordelière,2.9016406014501275
999,9730,biométricien,2.9416934955942735
1000,9744,mécanographe,2.967797807832716
1001,9745,illuministe,2.990843234500119
1002,9750,sacripant,2.9857470294226607
1003,9772,quêteux,2.9830826709877014
1004,9784,aiguillonnier,2.8469185597974143
1005,9785,salutiste,2.9852079291232303
1006,9812,demi-sou,2.834497934404157
1007,9820,arçonneur,2.9011275318686733
1008,9825,bouffant,2.8970945532875634
1009,9859,cytologiste,2.9622020256248094
1010,9862,superficiaire,2.933874423290315
1011,9908,potard,2.8667829109327436
1012,9909,monadiste,2.9756605829505283
1013,9917,secoueur,2.848860873227321
1014,9922,manilleur,2.895131200637372
1015,9923,impératrice-mère,2.927081748272641
1016,9932,pragmatiste,2.985229603607454
1017,9935,acrochiriste,2.961010909877395
1018,9937,mystagogique,2.8024755554917777
1019,9946,semainier,2.8720888440688404
1020,9971,boudiné,2.9634688771762328
1021,9985,affident,2.972947560044565
1022,9986,acadien,2.956215186551626
1023,9991,intensionnel,2.8874572135839416
1024,9995,vraisemblable,2.816495605593501
1025,9996,aqua-fortiste,2.9040697042934633
1026,10024,lamineur,2.9722405731386163
1027,10040,chorévêque,2.82552971492251
1028,10044,alépin,2.9357158323104366
1029,10045,trappiste,2.887750166334304
1030,10053,phytothérapeute,2.9563084460425526
1031,10070,succursaliste,2.9562186985044185
1032,10071,porte-étendard,2.952134896108659
1033,10075,signaleur,2.9264606402052635
1034,10090,content,2.91693690133615
1035,10114,taillandier,2.936960533624344
1036,10118,ignatien,2.9308049987609373
1037,10121,anti-colonial,2.9020398066161412
1038,10125,banderillero,2.868127470911532
1039,10148,associationiste,2.978675950417889
1040,10150,aixois,2.9536232536637828
1041,10172,starlette,2.9412068340142876
1042,10207,gabarier,2.9251358883549843
1043,10221,nourrisseur,2.875430178732514
1044,10235,nosologiste,2.9649660717442154
1045,10252,calignaire,2.879599328224244
1046,10275,localisateur,2.8937415267761084
1047,10303,polémarque,2.8551798270287967
1048,10336,bousard,2.819839979584126
1049,10341,ci-devant,2.90848501145946
1050,10342,avant-centre,2.8744533698709644
1051,10343,dur-à-cuire,2.970180756328443
1052,10346,tutioriste,2.948747176869417
1053,10348,zutiste,2.9763803563000377
1054,10354,blase,2.9424313766761028
1055,10411,nuitard,2.8111378615945792
1056,10412,prospectiviste,2.991610758600379
1057,10415,chérif,2.9437549982812836
1058,10416,médiocrate,2.964319605233526
1059,10423,trempé,2.9388613467959717
1060,10432,réaliste,2.9782390244339556
1061,10441,manie,2.811678338763132
1062,10442,hockeyeur,2.984071135997202
1063,10443,historiciste,2.98183048825638
1064,10445,taillon,2.9305747505554947
1065,10451,minotier,2.9764199320948874
1066,10455,graineur,2.9471556195539996
1067,10471,scribouillard,2.982401635170575
1068,10473,eudiste,2.9884453213181037
1069,10482,barriste,2.982263403211282
1070,10484,aragonais,2.8864542481349487
1071,10488,sénéchal,2.9640022868540754
1072,10494,métricien,2.9714260759756987
1073,10497,idéologiste,2.9895156738875643
1074,10503,raïs,2.90507146521987
1075,10506,mordant,2.8788956862690203
1076,10516,sans-filiste,2.9537921853753355
1077,10526,arrière-ban,2.880561560268778
1078,10546,océaniste,2.9902100744284277
1079,10555,tératologique,2.8574561180819362
1080,10561,admis,2.8772601120950707
1081,10565,sous-intendant,2.888161265138036
1082,10576,goupil,2.873839008744253
1083,10582,risée,2.918899286194458
1084,10609,oeillettiste,2.9396766636263956
1085,10610,homériste,2.925853820652165
1086,10611,cuistot,2.9752397060501936
1087,10616,benêt,2.964264072736035
1088,10622,chiqué,2.8583692184194858
1089,10643,rotativiste,2.9647582503193015
1090,10648,luthier,2.8600597201087488
1091,10652,jocko,2.8801157918225284
1092,10656,défenestreur,2.9436912085641094
1093,10678,bosseman,2.9506460761676587
1094,10679,symboliste,2.9862429030649174
1095,10715,basané,2.9533397932431655
1096,10723,dandin,2.8201522380949506
1097,10726,sombreur,2.9260574602343916
1098,10727,bordelier,2.966370224337557
1099,10733,physiocrate,2.981035908501952
1100,10742,hystérétique,2.905879293481658
1101,10748,polynésien,2.900321667691391
1102,10751,freudiste,2.975075630827038
1103,10753,impressionniste,2.956370750271805
1104,10755,alouchier,2.841342452492258
1105,10764,foulonnier,2.958397459679306
1106,10775,privat-docent,2.867796127192534
1107,10776,victimaire,2.962875046105398
1108,10804,enduiseur,2.9332549905500995
1109,10809,sucé,2.8828061110472114
1110,10863,braquemard,2.8044227811549147
1111,10865,gestapiste,2.984078720242247
1112,10883,outsider,2.905769627947401
1113,10884,tuilier,2.9491496801537105
1114,10905,pipier,2.9049933307494924
1115,10910,obédiencier,2.927418520206529
1116,10928,inspiré,2.9043765695747212
1117,10929,chapelain,2.9529937726870648
1118,10933,riveteur,2.9656742274733765
1119,10934,lettriste,2.9776978537869683
1120,10944,gadin,2.814474454913149
1121,10945,anti-star,2.9890778611753164
1122,10955,affamélite,2.910150052049917
1123,10958,analecteur,2.942051326561736
1124,10961,sonoriste,2.9606687510072938
1125,10970,munitionnaire,2.9616427234527696
1126,10971,bourboniste,2.9791939029933343
1127,10974,agrégé,2.985127098505653
1128,11002,schlitteur,2.9369836866611716
1129,11030,impolitique,2.9382595384474324
1130,11035,toponymiste,2.989857538661797
1131,11038,chambrier,2.8864693700380344
1132,11056,impositionnaire,2.908492941740248
1133,11063,plisseur,2.898753638872858
1134,11087,pariétaire,2.8869635207928654
1135,11114,sous-gouverneur,2.981280117517319
1136,11115,alleutier,2.9804873956174034
1137,11117,taxi-boy,2.9554063352459075
1138,11121,nièce,2.9320412455364675
1139,11123,solipsiste,2.9646982509929387
1140,11130,médailliste,2.9702500030224135
1141,11164,cuirassier,2.883703342986627
1142,11166,trompette-major,2.92071268215477
1143,11171,treillageur,2.8844794212859677
1144,11177,fluidiste,2.975224231901493
1145,11178,idiosyncrasique,2.906679383290663
1146,11179,carnassière,2.8502865467613194
1147,11180,téléologiste,2.975793538367113
1148,11209,ramageur,2.903508142188093
1149,11224,antitrinitaire,2.832062164001388
1150,11228,vielleur,2.9509667296745032
1151,11231,chanoinesse,2.9732111344749033
1152,11238,mouilleur,2.903777064210945
1153,11240,hébraïste,2.991709330468205
1154,11244,paraphraste,2.8902690557456214
1155,11250,gaulliste,2.987204240052094
1156,11254,vergobret,2.8771335466599828
1157,11261,pornographe,2.9700472955565806
1158,11277,institutionnaliste,2.9388249186717474
1159,11285,châtelé,2.8776466522346213
1160,11286,cavaleur,2.947509420652065
1161,11291,légat,2.885885109224305
1162,11294,paternel,2.888577426819996
1163,11300,interclasseuse,2.891423795583406
1164,11306,cabaretier,2.986459164871705
1165,11312,soiriste,2.9333223729466162
1166,11333,tordeur,2.920091871967334
1167,11341,ornithologiste,2.9513951462923953
1168,11349,soufi,2.920315949066466
1169,11351,dynamiste,2.969780239328187
1170,11359,troufion,2.961480787829056
1171,11370,saint-cyrien,2.9798858401285924
1172,11375,crevard,2.958719502736944
1173,11378,souricier,2.874529305754136
1174,11384,scientologue,2.981303146303587
1175,11390,arrière-neveu,2.984805153388046
1176,11394,tractionnaire,2.857133319843145
1177,11407,jactancieux,2.8283632813681674
1178,11413,limnologiste,2.928620303371732
1179,11416,néographe,2.9601485705006794
1180,11438,sigillographe,2.956122560705519
1181,11454,infinitiste,2.803822926779959
1182,11482,psychosociologue,2.9889203973537852
1183,11488,bourrée,2.9071026763071464
1184,11492,archetier,2.9804024014265464
1185,11501,ophtalmologiste,2.9184212061223405
1186,11513,gabionneur,2.969780636411299
1187,11525,hydraulicien,2.976589619135887
1188,11551,flanqueur,2.9644463089852997
1189,11557,bonze,2.954231180605009
1190,11578,mobiliste,2.9738629328947073
1191,11588,bourbonnais,2.9551061028472514
1192,11605,cuistancier,2.9524030263074725
1193,11606,pisse-copie,2.9726332115190344
1194,11611,chasse-marée,2.908570701038777
1195,11625,rosicrucien,2.80349669133715
1196,11631,psychogérontologue,2.9294022029105973
1197,11641,garnisaire,2.9587613503510317
1198,11642,indéterministe,2.9424329615176523
1199,11645,physico-chimiste,2.989547781510332
1200,11662,tragique,2.835019886176317
1201,11669,taffeur,2.979025794897145
1202,11674,infirmier-major,2.940017452135702
1203,11675,négrophile,2.862359815081815
1204,11679,madrigaliste,2.970678241940058
1205,11683,caravagesque,2.864436947338993
1206,11729,cornettiste,2.972296405219081
1207,11743,pétrochimiste,2.9795652155217773
1208,11747,mallarmiste,2.8126156326061755
1209,11748,rattacheur,2.8856898953215553
1210,11750,tachiste,2.969067287155692
1211,11753,déterministe,2.971622713878439
1212,11756,déduit,2.8580522790022114
1213,11761,garçonnet,2.82729285110058
1214,11769,rotarien,2.9019201219114676
1215,11770,dominicain,2.9308037658908797
1216,11801,sociomatrice,2.944547931362462
1217,11805,augmentatif,2.9252771336801104
1218,11807,polytonaliste,2.836537991303888
1219,11811,conversioniste,2.800733301095493
1220,11818,geigneux,2.913857291348193
1221,11835,mariste,2.9794072626464287
1222,11839,tapon,2.8542077217226853
1223,11843,belliciste,2.9838828793797147
1224,11850,prothésiste,2.9320212210098693
1225,11877,palquiste,2.945341126759054
1226,11917,pope,2.8629883719182083
1227,11930,trotskiste,2.956225994409963
1228,11941,diagnosticien,2.9852588700480123
1229,11952,corrigeur,2.9431479759576424
1230,11971,traîneux,2.8997125540700175
1231,11973,fanfan,2.885327692089147
1232,11991,chanvreur,2.888858895951981
1233,11999,alcôviste,2.9491406147540418
1234,12006,patard,2.930595283855534
1235,12014,attentiste,2.9890404392925825
1236,12018,peinturier,2.9018181279149227
1237,12022,sous-employé,2.973710385976651
1238,12030,piaffe,2.848346312517316
1239,12037,gingin,2.806222646804296
1240,12046,provéditeur,2.964856745784375
1241,12051,oublieux,2.8721350252662066
1242,12062,négligé,2.8151196828821066
1243,12077,fracasseur,2.9431570532925075
1244,12078,midinette,2.951821918716444
1245,12109,clocheteur,2.9354747657277453
1246,12136,bousilleur,2.8538844507804155
1247,12163,vrillon,2.823147090474305
1248,12167,darwiniste,2.987493554037624
1249,12191,bolcheviste,2.97686377372554
1250,12193,concessif,2.9566776181971237
1251,12236,troupier,2.96991407767429
1252,12249,régaleur,2.813444518243452
1253,12256,factionnaire,2.976738472981874
1254,12282,sumérien,2.9345841435300724
1255,12284,prêchi,2.8715439919635144
1256,12297,occiseur,2.9373651085163566
1257,12305,houilleur,2.917121429557152
1258,12307,journaleux,2.9671202374308407
1259,12311,vizir,2.9452753119508017
1260,12323,hindouiste,2.95742346099371
1261,12327,talonnier,2.8510490029097917
1262,12332,rhodologue,2.934036805056305
1263,12340,radiotechnicien,2.937608458153391
1264,12346,marmiton,2.841573813152908
1265,12356,polyédriste,2.815176495690688
1266,12368,crocheteur,2.9792931668632034
1267,12379,saint-esprit,2.890712455508925
1268,12391,vavasseur,2.960277646149013
1269,12398,idéiste,2.9863471017310164
1270,12403,aquarien,2.8011505394763256
1271,12421,anti-parlementaire,2.9310442095777254
1272,12443,évangélisateur,2.946942320993861
1273,12451,syphiligraphe,2.942624834286471
1274,12457,décatisseur,2.9028540246124286
1275,12459,gueuse,2.964502590285122
1276,12481,faux-fuyant,2.909501574136735
1277,12495,providentialiste,2.9729228980256748
1278,12500,élargisseur,2.8372360061797313
1279,12517,impudeur,2.8960745692702123
1280,12519,prosélytique,2.9110767092692793
1281,12526,préfacier,2.97151583605591
1282,12528,agréé,2.8674575239365243
1283,12529,bouvard,2.9336125642739654
1284,12536,toubib,2.89949197787601
1285,12539,batelée,2.8554353852353964
1286,12543,chauffard,2.960320230433094
1287,12566,lectionnaire,2.809529505126906
1288,12583,placoteux,2.9614254192723704
1289,12586,stagnationniste,2.9323410018664022
1290,12595,floristicien,2.983274126535601
1291,12599,télématicien,2.9825995926173805
1292,12610,flic-flac,2.8325851263784627
1293,12621,occitanien,2.9326580644737255
1294,12671,claque-dent,2.817644165540101
1295,12673,bassiste,2.923555433927838
1296,12696,tambourinaire,2.964446625666027
1297,12713,zéniste,2.979658603532993
1298,12719,troubadouresque,2.9320574615779575
1299,12735,rondisseur,2.9450419992396117
1300,12750,santonnier,2.935310909796669
1301,12753,constable,2.93672238029138
1302,12760,garibaldien,2.9454372922277705
1303,12764,médimne,2.8404382064439675
1304,12771,terre-neuvas,2.849899631582795
1305,12808,irrationaliste,2.9598824355555786
1306,12809,trade-unioniste,2.9192750813942236
1307,12810,accablé,2.917953535789099
1308,12813,patarin,2.918333155914139
1309,12819,météorologiste,2.925846878637166
1310,12831,mondialiste,2.9703953448709326
1311,12839,pharaonne,2.957761338107426
1312,12845,dirigiste,2.9843861685309983
1313,12850,daron,2.8333686998084793
1314,12852,bardeur,2.815881627606982
1315,12856,allumière,2.806217821537783
1316,12858,ampoulé,2.9025686757298192
1317,12862,traditeur,2.9475123185590926
1318,12885,parangon,2.833418947637622
1319,12906,résistantialiste,2.914271776029498
1320,12910,déballeur,2.983152264885649
1321,12954,protistologue,2.8927854969200117
1322,12975,souligné,2.8750639890116094
1323,12980,tanné,2.966231825771802
1324,12988,cannibale,2.960052621321415
1325,12990,tunisois,2.800225684011011
1326,13003,boudinier,2.946053799662485
1327,13014,cagoulard,2.9613673607467317
1328,13036,cul-de-poule,2.836934304083265
1329,13057,rêche,2.9246349879395868
1330,13061,masturbatoire,2.9244054080356814
1331,13063,poteau-frontière,2.825644595861417
1332,13066,fiston,2.9336142696453846
1333,13069,vidéo-artiste,2.91253635329088
1334,13083,actien,2.824608616718068
1335,13084,picolo,2.857040330689244
1336,13093,néocriticiste,2.819861109931251
1337,13096,sous-entrepreneur,2.9718218586715057
1338,13099,sorboniqueur,2.846053759159465
1339,13123,monte-en-l'air,2.806134768721334
1340,13158,apocryphiste,2.9651126991014
1341,13177,gugusse,2.9176466079168764
1342,13188,antipsychiatre,2.9443760934485015
1343,13221,porté,2.856376251818568
1344,13222,lustreur,2.924219992820553
1345,13231,mystérique,2.913731883966862
1346,13234,trôleur,2.967693684586677
1347,13242,pugiliste,2.975652813677809
1348,13273,néo-platonicien,2.9429846567253355
1349,13288,contadin,2.8905946611433198
1350,13290,crapouilleur,2.8742736775778046
1351,13292,brise-tout,2.901121823218891
1352,13298,énergétiste,2.9512747947663622
1353,13326,néo-libéral,2.9140716320308844
1354,13328,conteste,2.9002789374523306
1355,13336,brûlotier,2.9176499411610193
1356,13338,liguoriste,2.9202624856970076
1357,13341,bourbonien,2.888659997505303
1358,13345,épique,2.842151862010219
1359,13366,substantialiste,2.9522318008742774
1360,13372,navarque,2.933293115478911
1361,13375,botteur,2.865214602188373
1362,13381,nuiteux,2.9189333396625807
1363,13389,script-girl,2.9808246212619762
1364,13395,théologiste,2.976782795645073
1365,13399,radoubeur,2.897922904779085
1366,13406,sidologue,2.9751783233557605
1367,13417,apographe,2.913202175221777
1368,13420,stylisticien,2.9878084546779173
1369,13428,plombiste,2.9884040512310452
1370,13429,gélinier,2.9252689177146043
1371,13442,spectroscopiste,2.9280181569071497
1372,13446,gringuenaude,2.8391087719373687
1373,13447,propréteur,2.938785185353029
1374,13452,non-voyant,2.8511383666033843
1375,13459,bouseux,2.969455910831505
1376,13462,roule-partout,2.834240955000825
1377,13471,pulsionnel,2.9111259349669703
1378,13476,outilleur,2.956396027824205
1379,13497,avoué,2.9833053184548164
1380,13516,rectifieur,2.9364483836442727
1381,13522,scoliaste,2.850979632166
1382,13533,pistard,2.9703874017012
1383,13540,formier,2.912660832576535
1384,13550,porte-parapluie,2.824593683370039
1385,13559,sous-diacre,2.904057766092822
1386,13567,juvéniste,2.9550694620359153
1387,13571,dizainier,2.8434743270650453
1388,13578,chausseur,2.96116979398055
1389,13588,sacret,2.872260908464433
1390,13589,pape,2.949566738196384
1391,13596,zingueur,2.860775668957017
1392,13612,patachon,2.929947367051471
1393,13614,sertisseur,2.9539350613178392
1394,13615,autoritariste,2.9859091800287105
1395,13616,gymnasiarque,2.9734984614197133
1396,13621,triérarque,2.9724186986238323
1397,13625,ausonien,2.812985972180961
1398,13634,friand,2.9832821063576587
1399,13638,vignettiste,2.9605688446349183
1400,13650,perreyeur,2.9620397692048175
1401,13657,plaqueur,2.9679947913378575
1402,13659,belle-fille,2.944278495924016
1403,13662,monogrammiste,2.9456533663472113
1404,13664,boucanier,2.88860625922726
1405,13671,agadiste,2.8841452135179315
1406,13678,mandrineur,2.9652477089415603
1407,13680,proditeur,2.980412524972519
1408,13687,mégissier,2.961692892861496
1409,13693,nataliste,2.986961554331324
1410,13716,préteur,2.9172402668911888
1411,13718,hideur,2.926045347811483
1412,13721,despote,2.93654827638772
1413,13734,super-star,2.9649959442592424
1414,13754,prédestinatien,2.8498866802697282
1415,13756,top-modèle,2.9569295603165013
1416,13773,marxologue,2.990193844394266
1417,13790,ministre-,2.987366761562107
1418,13801,radionavigant,2.920562474671433
1419,13817,terne,2.9228481096341685
1420,13844,hardiesse,2.822738077721461
1421,13852,dentiste,2.933175159462804
1422,13861,minceur,2.833791294612441
1423,13885,maïeur,2.9599841617204663
1424,13890,pléonastique,2.9223299746060603
1425,13893,doigtier,2.9182480861996014
1426,13904,tempiste,2.934830034338524
1427,13917,galéniste,2.988165064509896
1428,13956,manitou,2.858382648470694
